organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, soil phs:userid,soil phs:horizon number,soil phs:horizon top depth (cm),soil phs:horizon bottom depth (cm),soil phs:reference depth level 5cm,soil phs:reference depth level 10cm,soil phs:reference depth level 30cm,soil phs:reference depth level 50cm,soil phs:reference depth level 60cm,soil phs:reference depth level 90cm,soil phs:collected on,soil phs:ph,soil phs:ph method,soil phs:comments,soil phs:globe teams
The GLOBE ID assigned to the school or organization,The name of the reporting school or other institution,The GLOBE ID assigned to the site,The name assigned to the site where the data were collected; the name is selected by the reporting person as part of site definition,The latitude of the site where data were observed in decimal degrees,The longitude of the site where date were observed in decimal degrees,The elevation of the site where data were observed in meters,The date only of when the data were observed in Coordinated Universal Time (UTC),,Horizon number of the soil characterization measurements,Soil horizon top depth in centimeters,Soil horizon bottom depth in centimeters,Number of the soil horizon at 5 cm depth,Number of the soil horizon at 10 cm depth,Number of the soil horizon at 30 cm depth,Number of the soil horizon at 50 cm depth,Number of the soil horizon at 60 cm depth,Number of the soil horizon at 90 cm depth,Date sample was collected for measurement of soil pH,pH of the soil horizon,"Method used to measure soil pH: paper, pen, or meter",Comments on the soil pH measurement,
50044562,The first Arqah Secondary school Al-riyadh,149007,Layan Al-Qahtani,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148819,Najah Al-Rowais,24.690306,46.602502,656,12/31/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-31T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148901,Noha Al-Howail,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148850,Noran AL-Qarni & Wasmeah AlArjany,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148835,Noura Al-Hajri,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148851,Raghad Alqhtani,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148995,Raghad Samakri,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148858,Reef AL-Qahtani & Raghad AL-Mutairi,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148854,Reema AL-Ajlan,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148856,Reema saad,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148822,Sadeem Al-Budairi,24.690306,46.602502,656,12/31/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-31T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148859,Shahad Al-Hussein,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,148808,Shahd Munshi,24.690306,46.602502,656,1/31/2019,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-01-31T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,149185,Taif Al-Mutairi,24.690306,46.602502,656,12/30/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-30T00:00:00,9.3,meter,,
50044562,The first Arqah Secondary school Al-riyadh,142880,The first Arqah Secondary school Al-riyadh,24.690306,46.602502,656,9/20/2018,50044693,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-09-20T00:00:00,9.3,meter,,
14348682,The Institute for the Promotion of Teaching Science and Technology (GLIDY2HZ),103635,Burapha University,13.281203,100.92486,40,12/21/2017,35330674,1,0,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-12-21T00:00:00,7.9,meter,,
14348682,The Institute for the Promotion of Teaching Science and Technology (GLIDY2HZ),103635,Burapha University,13.281203,100.92486,40,12/21/2017,35330674,2,11,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-21T00:00:00,7.6,meter,,
19503187,The Met Sacramento,48618,Southside Park (flag pole),38.5697,-121.5013,30,3/3/2017,19502700,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-03-03T00:00:00,6.8,paper,,
19503187,The Met Sacramento,48618,Southside Park (flag pole),38.5697,-121.5013,30,3/3/2017,19503071,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-03-03T00:00:00,6,meter,,
19503187,The Met Sacramento,50783,The Met Sacramento High School,38.567293,-121.501032,5.3,12/13/2019,19502700,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-12-13T00:00:00,5.8,paper,,
47352492,The Scientific Center Kuwait,135930,Kuwait Workshop,29.16364,48.125046,1.1,8/29/2018,47352350,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-29T00:00:00,4,paper,,
216649,Thompson Intermediate School,18074,CATS at Thompson High School:SCS-09,33.13346,-86.49952,189.9,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,4.5,paper,,
216649,Thompson Intermediate School,18076,"""CATS"" at Thompson High School:SCS-11",33.13346,-86.49952,189.9,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,4.5,paper,,
216649,Thompson Intermediate School,18073,CATS at THS:SCS-08,33.13346,-86.49952,189.9,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,4.5,paper,,
216649,Thompson Intermediate School,18070,Slope bt THS:SCS-05,33.2247,-86.83251,193.3,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,5.5,paper,,
216649,Thompson Intermediate School,18067,Slope:SCS-02,33.2247,-86.83251,193.2,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,5.5,paper,,
216649,Thompson Intermediate School,18075,SOILTHS:SCS-10,33.22249,-86.83235,180.3,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,4,,,
216649,Thompson Intermediate School,18079,TIS Bowden:SCS-14,33.2265,-86.8246,143,1/29/2010,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2010-01-29T00:00:00,6,,,
216649,Thompson Intermediate School,18068,Warrior Summit:SCS-03,33.2231,-86.8324,212.9,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,5,paper,,
216649,Thompson Intermediate School,18071,Warrior Summitt:SCS-06,33.2231,-86.8324,212.9,6/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-06-21T00:00:00,5,paper,,
215428,Three Fires Middle School,24813,3 Fires Pit:SCS-01,42.3357,-83.113,309.2,10/11/2005,-1,1,0,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2005-10-11T00:00:00,6,paper,,
215428,Three Fires Middle School,24813,3 Fires Pit:SCS-01,42.3357,-83.113,309.2,10/11/2005,-1,2,11,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2005-10-11T00:00:00,5.7,paper,,
215428,Three Fires Middle School,24813,3 Fires Pit:SCS-01,42.3357,-83.113,309.2,10/11/2005,-1,3,27,54,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2005-10-11T00:00:00,4.7,paper,,
186136,Tyri Common High School/Türi Põhikool,3598,pold1:SCS-01,58.8583,25.4106,36.2,2/15/2004,-1,1,0,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2004-02-15T00:00:00,6.6,meter,,
186136,Tyri Common High School/Türi Põhikool,3598,pold1:SCS-01,58.8583,25.4106,36.2,2/15/2004,-1,2,27,62,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2004-02-15T00:00:00,6.9,meter,,
186136,Tyri Common High School/Türi Põhikool,3598,pold1:SCS-01,58.8583,25.4106,36.2,2/15/2004,-1,3,62,102,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2004-02-15T00:00:00,7.1,meter,,
186136,Tyri Common High School/Türi Põhikool,3598,pold1:SCS-01,58.8583,25.4106,36.2,2/15/2004,-1,4,102,115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-02-15T00:00:00,6.3,meter,,
79832022,UC Berkeley Lawrence Hall of Science,242067,Shady Creek,37.87522,-122.23628,290.5,6/30/2021,79832008,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2021-06-30T00:00:00,7.5,meter,,
23064297,Um alhakam bint alzubair pasic school,105812,Al Jzeer Area,23.087207,58.86093,119,2/18/2018,23325563,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-02-18T00:00:00,8.4,meter,,
23064297,Um alhakam bint alzubair pasic school,48174,ALMUNA,23.546,58.39269,94,2/26/2017,23325563,1,0,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-26T00:00:00,8,meter,,
23064297,Um alhakam bint alzubair pasic school,105790,Al Qaria Area,23.075345,58.866618,145,2/18/2018,23325563,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-02-18T00:00:00,8.3,meter,,
23064297,Um alhakam bint alzubair pasic school,100717,um alhakam school,23.0932,58.854425,137,12/31/2017,23325563,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-12-31T00:00:00,8.6,meter,,
23064297,Um alhakam bint alzubair pasic school,100717,um alhakam school,23.0932,58.854425,137,12/31/2017,23325563,2,15,100,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2017-12-31T00:00:00,8.5,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,1,0,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-02-21T00:00:00,9.2,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,2,13,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-02-21T00:00:00,8.5,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,3,20,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-02-21T00:00:00,8.8,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,4,25,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2018-02-21T00:00:00,9.4,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,5,43,71,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2018-02-21T00:00:00,9,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,6,71,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-02-21T00:00:00,8.3,meter,,
23062257,Um ayman basic school,129136,المدرسة- التربة,22.56008,57.46519,550,2/21/2018,37880984,7,84,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2018-02-21T00:00:00,8,meter,,
8760665,Umm Klthoom bint Uqba,147479,almaimani farm,23.767411,57.643405,2,3/10/2019,8760608,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-10T00:00:00,7.6,meter,,
8760665,Umm Klthoom bint Uqba,105358,research place,23.775858,57.648669,3,1/7/2018,8760608,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-01-07T00:00:00,7.7,meter,,
23060170,Um thar alghfari basic school,126622,ALmualaqa,24.11854,56.12325,1887,3/1/2018,23336091,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-03-01T00:00:00,8.9,meter,,
142898,"UNAM  E.N.P. 8 ""Miguel E. Schulz""",9141,PRESA MIXCOAC:SCS-01,19.0362,-99.2384,2443,7/5/2001,-1,3,20,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2001-07-05T00:00:00,6.5,pen,,
216825,Underwood Elementary School,16744,Underwood Elementary School Playground:SCS-03,34.8831,-87.7942,181,3/20/2009,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2009-03-20T00:00:00,5.7,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9083,AYAPANGO:SCS-44,19.07378,-98.47312,2454.1,6/6/2006,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2006-06-06T00:00:00,7.1,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9052,CARACT.SUELOS UTN:SCS-01,19.405,-98.9883,2226,6/12/2000,-1,1,0,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2000-06-12T00:00:00,6.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9052,CARACT.SUELOS UTN:SCS-01,19.405,-98.9883,2226,6/12/2000,-1,2,46,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2000-06-12T00:00:00,5.8,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9052,CARACT.SUELOS UTN:SCS-01,19.405,-98.9883,2226,6/12/2000,-1,3,55,72,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2000-06-12T00:00:00,6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9065,Estacion 11:SCS-23,19.3,-98.4742,4541.5,12/12/2001,-1,1,0,60,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2001-12-12T00:00:00,6.7,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9065,Estacion 11:SCS-23,19.3,-98.4742,4541.5,12/12/2001,-1,2,60,96,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2001-12-12T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9067,Estacion 12:SCS-27,19.3005,-98.4729,2530.5,12/12/2001,-1,1,0,76,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2001-12-12T00:00:00,6.4,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9055,Estacion 1:SCS-05,19.3157,-98.4738,2568,7/8/2002,-1,1,0,32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2002-07-08T00:00:00,6.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9055,Estacion 1:SCS-05,19.3157,-98.4738,2568,7/8/2002,-1,2,32,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2002-07-08T00:00:00,6.6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9056,Estacion 2:SCS-07,19.2957,-98.4738,2571.5,3/3/2002,-1,1,0,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2002-03-03T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9056,Estacion 2:SCS-07,19.2957,-98.4738,2571.5,3/3/2002,-1,2,25,55,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2002-03-03T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9057,Estacion 3:SCS-09,19.2954,-98.4738,2574.5,2/3/2002,-1,1,0,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2002-02-03T00:00:00,6.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9057,Estacion 3:SCS-09,19.2954,-98.4738,2574.5,2/3/2002,-1,2,36,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2002-02-03T00:00:00,6.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9057,Estacion 3:SCS-09,19.2954,-98.4738,2574.5,2/3/2002,-1,3,55,86,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2002-02-03T00:00:00,6.5,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9058,Estacion 4:SCS-11,19.2956,-98.4724,2576.5,2/3/2002,-1,2,19,85,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2002-02-03T00:00:00,6.4,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9058,Estacion 4:SCS-11,19.2956,-98.4724,2576.5,2/3/2002,-1,1,0,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2002-02-03T00:00:00,6.4,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9059,Estacion 5:SCS-13,19.2945,-98.4722,2591.5,2/2/2002,-1,1,0,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2002-02-02T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9059,Estacion 5:SCS-13,19.2945,-98.4722,2591.5,2/2/2002,-1,2,55,86,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2002-02-02T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9060,Estacion 6:SCS-14,19.2953,-98.4723,2556.5,2/2/2002,-1,1,0,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2002-02-02T00:00:00,5.6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9060,Estacion 6:SCS-14,19.2953,-98.4723,2556.5,2/2/2002,-1,2,53,88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2002-02-02T00:00:00,5.9,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9061,Estacion 7:SCS-16,19.3002,-98.4723,2539.5,2/3/2002,-1,1,0,90,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2002-02-03T00:00:00,6.3,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9062,Estacion 8:SCS-18,19.2959,-98.4734,2558.5,2/3/2002,-1,1,0,96,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2002-02-03T00:00:00,6.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9063,Estacion 9:SCS-19,19.2957,-98.4845,2533.5,11/6/2001,-1,1,0,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2001-11-06T00:00:00,6.6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9063,Estacion 9:SCS-19,19.2957,-98.4845,2533.5,11/6/2001,-1,2,38,92,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2001-11-06T00:00:00,6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9075,GEOMEMBRANA:SCS-36,19.07107,-98.45208,2504.1,10/25/2005,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2005-10-25T00:00:00,7.6,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9074,LINEA DE CULTIVO:SCS-35,19.07107,-98.45208,2504.1,10/25/2005,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2005-10-25T00:00:00,7.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9085,RANCHO PALMAHUACA 2:SCS-46,17.9912,-94.213,42.8,4/4/2009,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2009-04-04T00:00:00,6.8,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9085,RANCHO PALMAHUACA 2:SCS-46,17.9912,-94.213,42.8,4/4/2009,-1,2,10,31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2009-04-04T00:00:00,6.5,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9085,RANCHO PALMAHUACA 2:SCS-46,17.9912,-94.213,42.8,4/4/2009,-1,3,31,51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2009-04-04T00:00:00,7.3,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9085,RANCHO PALMAHUACA 2:SCS-46,17.9912,-94.213,42.8,4/4/2009,-1,4,51,97,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2009-04-04T00:00:00,7.2,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9084,RANCHO PALMAHUACA I:SCS-45,35.9912,-94.641,59.4,4/4/2009,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2009-04-04T00:00:00,7.5,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9084,RANCHO PALMAHUACA I:SCS-45,35.9912,-94.641,59.4,4/4/2009,-1,2,30,97,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2009-04-04T00:00:00,7.5,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9082,SUELO VIVERO:SCS-43,19.07107,-98.45208,2504.1,10/25/2005,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2005-10-25T00:00:00,7.2,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9072,TEMAXCAL 01:SCS-33,19.0724,-98.43,2761.1,3/20/2006,-1,1,0,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2006-03-20T00:00:00,6.4,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9072,TEMAXCAL 01:SCS-33,19.0724,-98.43,2761.1,3/20/2006,-1,2,25,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2006-03-20T00:00:00,6,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9076,TIERRA DE ABONO:SCS-37,19.07107,-98.45208,2504.1,10/25/2005,-1,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2005-10-25T00:00:00,7.8,,,
92609,Universidad Tecnologica de Nezahualcoyotl,9069,UMA Temaxcal (Tezontle):SCS-30,19.2741,-98.9866,2193.8,3/17/2006,-1,1,0,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2006-03-17T00:00:00,6.4,meter,,
92609,Universidad Tecnologica de Nezahualcoyotl,9069,UMA Temaxcal (Tezontle):SCS-30,19.2741,-98.9866,2193.8,3/17/2006,-1,2,25,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2006-03-17T00:00:00,6,meter,,
47619,University Of Idaho,22265,PCEI- Joseph street:SCS-16,46.729,-116.9788,790,11/15/2000,-1,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000-11-15T00:00:00,6.6,meter,,
47619,University Of Idaho,22265,PCEI- Joseph street:SCS-16,46.729,-116.9788,790,11/15/2000,-1,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2000-11-15T00:00:00,6.6,meter,,
47619,University Of Idaho,22264,WEST PARK ELEMENTARY:SCS-15,46.7324,-117.0001,872,11/15/2000,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2000-11-15T00:00:00,7.2,meter,,
80421,University Of Texas At El Paso,29969,Palo Verde natural area:SCS-02,31.77,-106.5023,1184.9,3/2/2001,-1,1,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-03-02T00:00:00,8.3,meter,,
80421,University Of Texas At El Paso,29968,UTEP Soil Study Site:SCS-01,31.4616,-106.3012,1185,3/9/2001,-1,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-03-09T00:00:00,7.8,pen,,
80421,University Of Texas At El Paso,29968,UTEP Soil Study Site:SCS-01,31.4616,-106.3012,1185,3/9/2001,-1,2,6,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2001-03-09T00:00:00,8.1,pen,,
80421,University Of Texas At El Paso,29968,UTEP Soil Study Site:SCS-01,31.4616,-106.3012,1185,3/9/2001,-1,3,16,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-03-09T00:00:00,8.5,pen,,
80421,University Of Texas At El Paso,29968,UTEP Soil Study Site:SCS-01,31.4616,-106.3012,1185,3/9/2001,-1,4,27,32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2001-03-09T00:00:00,8.5,pen,,
16768871,UT-Tyler Innovation Academy,36088,Palestine Soil Site,-31.770494,-95.657092,148,5/3/2016,16769701,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-05-03T00:00:00,5.8,meter,"Pine tree soil in Palestine, Texas",
397075,Veritas School,31039,Veritas 1:SCS-01,37.51619,-77.51795,100,2/18/2009,-1,1,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-02-18T00:00:00,3,,organic material/duff making up a high percentage,
78474,Vestvaagoey videregaaende skole,9790,Mj?nesmyra:SCS-01,68.1435,13.6212,38.1,6/20/2002,-1,1,0,66,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2002-06-20T00:00:00,3.5,meter,"Samples taken at 10, 30 og 60 cm depth. Did use springwater.",
91289,Virkby Gymnasium,4404,Globe rutan:SCS-01,60.1833,24.0167,56,5/2/2000,-1,3,8,50,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2000-05-02T00:00:00,6.7,paper,mould,
191867,Walailak University,13505,GLOBEONE5:SCS-05,12.66454,-99.84582,61.4,11/10/2004,-1,1,0,17.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2004-11-10T00:00:00,4.8,meter,normal,
142414,WALKS,29282,WALKS:SCS-01,18.1386,-67.0961,79.9,10/28/2003,-1,2,25,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003-10-28T00:00:00,6.9,meter,,
142414,WALKS,29282,WALKS:SCS-01,18.1386,-67.0961,79.9,10/28/2003,-1,3,40,70,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2003-10-28T00:00:00,6.5,meter,,
142414,WALKS,29282,WALKS:SCS-01,18.1386,-67.0961,79.9,10/28/2003,-1,4,70,130,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2003-10-28T00:00:00,6.4,meter,,
142414,WALKS,29282,WALKS:SCS-01,18.1386,-67.0961,79.9,10/28/2003,-1,5,130,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2003-10-28T00:00:00,6.4,meter,,
45223423,warinchamrap,134821,ที่ทิ้งขยะ หลังโรงเรียนวารินชำราบ,15.196051,104.8311,118.1,8/27/2018,45225970,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-27T00:00:00,8.8,meter,,
89329904,Watboonyuen School,338510,แปลงปลูกข้าวโพดเลี้ยงสัตว์ บ้านป่าแพะ ต.แม่ขะนิง อ.เวียงสา จ.น่าน,18.717011,100.548709,477.2,12/26/2023,89329690,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2023-12-26T00:00:00,4,paper,,
